ano,rodada,classificacao,clube,jogos,vitorias,empates,derrotas,gols_pro,gols_contra,saldo,pontos
2013,25,13,Coritiba,25,7,10,8,28,33,-5,31
2013,25,14,Flamengo,25,8,9,8,30,30,0,29
2013,25,15,Vasco da Gama,25,7,7,11,34,41,-7,28
2013,25,16,Portuguesa,25,8,7,10,37,38,-1,27
2013,25,17,São Paulo,25,7,6,12,21,27,-6,27
2013,25,18,Criciúma,25,7,4,14,31,43,-12,25
2013,25,19,Ponte Preta,25,6,4,15,25,39,-14,22
2013,25,20,Náutico,25,4,5,16,16,41,-25,17
2013,26,1,Cruzeiro,26,18,5,3,58,21,37,59
2013,26,2,Grêmio,26,14,6,6,32,21,11,48
2013,26,3,Atlético-PR,26,12,8,6,45,35,10,44
2013,26,4,Botafogo,26,12,7,7,37,30,7,43
2013,26,5,Atlético-MG,26,10,9,7,32,26,6,39
2013,26,6,Vitória,26,10,7,9,38,38,0,37
2013,26,7,Internacional,26,9,10,7,38,37,1,37
2013,26,8,Santos,26,9,9,8,32,28,4,36
2013,26,9,Corinthians,26,8,11,7,22,17,5,35
2013,26,10,Fluminense,26,9,7,10,31,33,-2,34
2013,26,11,Goiás,26,8,10,8,28,32,-4,34
2013,26,12,Bahia,26,8,9,9,27,32,-5,33
2013,26,13,Coritiba,26,7,10,9,29,35,-6,31
2013,26,14,Portuguesa,26,9,7,10,40,38,2,30
2013,26,15,Flamengo,26,8,10,8,31,31,0,30
2013,26,16,São Paulo,26,8,6,12,24,29,-5,30
2013,26,17,Vasco da Gama,26,7,8,11,35,42,-7,29
2013,26,18,Criciúma,26,7,5,14,32,44,-12,26
2013,26,19,Ponte Preta,26,6,5,15,26,40,-14,23
2013,26,20,Náutico,26,4,5,17,17,45,-28,17
2013,27,1,Cruzeiro,27,18,5,4,58,23,35,59
2013,27,2,Grêmio,27,14,6,7,33,23,10,48
2013,27,3,Botafogo,27,13,7,7,40,31,9,46
2013,27,4,Atlético-PR,27,12,9,6,45,35,10,45
2013,27,5,Atlético-MG,27,10,9,8,32,28,4,39
2013,27,6,Vitória,27,10,7,10,38,40,-2,37
2013,27,7,Internacional,27,9,10,8,39,39,0,37
2013,27,8,Goiás,27,9,10,8,30,33,-3,37
2013,27,9,Santos,27,9,9,9,32,29,3,36
2013,27,10,Bahia,27,9,9,9,29,32,-3,36
2013,27,11,Corinthians,27,8,12,7,22,17,5,36
2013,27,12,Fluminense,27,9,7,11,31,34,-3,34
2013,27,13,Coritiba,27,8,10,9,30,35,-5,34
2013,27,14,Flamengo,27,9,10,8,33,32,1,33
2013,27,15,São Paulo,27,9,6,12,26,29,-3,33
2013,27,16,Vasco da Gama,27,8,8,11,36,42,-6,32
2013,27,17,Portuguesa,27,9,7,11,41,40,1,30
2013,27,18,Criciúma,27,8,5,14,34,45,-11,29
2013,27,19,Ponte Preta,27,7,5,15,28,40,-12,26
2013,27,20,Náutico,27,4,5,18,18,48,-30,17
2013,28,1,Cruzeiro,28,18,5,5,58,24,34,59
2013,28,2,Botafogo,28,14,7,7,42,32,10,49
2013,28,3,Grêmio,28,14,7,7,34,24,10,49
2013,28,4,Atlético-PR,28,13,9,6,46,35,11,48
2013,28,5,Atlético-MG,28,11,9,8,33,28,5,42
2013,28,6,Vitória,28,11,7,10,40,41,-1,40
2013,28,7,Internacional,28,10,10,8,43,40,3,40
2013,28,8,Goiás,28,10,10,8,33,34,-1,40
2013,28,9,Santos,28,10,9,9,34,30,4,39
2013,28,10,Corinthians,28,8,13,7,22,17,5,37
2013,28,11,Bahia,28,9,9,10,30,35,-5,36
2013,28,12,Fluminense,28,9,8,11,32,35,-3,35
2013,28,13,São Paulo,28,9,7,12,26,29,-3,34
2013,28,14,Coritiba,28,8,10,10,31,37,-6,34
2013,28,15,Flamengo,28,9,10,9,34,34,0,33
2013,28,16,Criciúma,28,9,5,14,37,47,-10,32
2013,28,17,Vasco da Gama,28,8,8,12,38,45,-7,32
2013,28,18,Portuguesa,28,9,7,12,41,41,0,30
2013,28,19,Ponte Preta,28,7,5,16,29,42,-13,26
2013,28,20,Náutico,28,4,5,19,19,52,-33,17
2013,29,1,Cruzeiro,29,19,5,5,59,24,35,62
2013,29,2,Grêmio,29,15,7,7,35,24,11,52
2013,29,3,Atlético-PR,29,14,9,6,47,35,12,51
2013,29,4,Botafogo,29,14,7,8,42,33,9,49
2013,29,5,Vitória,29,12,7,10,41,41,0,43
2013,29,6,Goiás,29,11,10,8,35,34,1,43
2013,29,7,Atlético-MG,29,11,9,9,33,29,4,42
2013,29,8,Internacional,29,10,11,8,43,40,3,41
2013,29,9,Santos,29,10,10,9,34,30,4,40
2013,29,10,São Paulo,29,10,7,12,29,29,0,37
2013,29,11,Corinthians,29,8,13,8,22,18,4,37
2013,29,12,Flamengo,29,10,10,9,36,35,1,36
2013,29,13,Bahia,29,9,9,11,31,37,-6,36
2013,29,14,Fluminense,29,9,8,12,32,36,-4,35
2013,29,15,Coritiba,29,8,10,11,31,38,-7,34
2013,29,16,Portuguesa,29,10,7,12,44,42,2,33
2013,29,17,Criciúma,29,9,5,15,38,50,-12,32
2013,29,18,Vasco da Gama,29,8,8,13,38,47,-9,32
2013,29,19,Ponte Preta,29,8,5,16,30,42,-12,29
2013,29,20,Náutico,29,4,5,20,19,55,-36,17
2013,30,1,Cruzeiro,30,19,5,6,60,26,34,62
2013,30,2,Grêmio,30,15,8,7,37,26,11,53
2013,30,3,Atlético-PR,30,14,9,7,47,38,9,51
2013,30,4,Botafogo,30,14,8,8,44,35,9,50
2013,30,5,Goiás,30,12,10,8,38,34,4,46
2013,30,6,Atlético-MG,30,12,9,9,34,29,5,45
2013,30,7,Vitória,30,12,8,10,42,42,0,44
2013,30,8,Santos,30,11,10,9,39,31,8,43
2013,30,9,Internacional,30,10,12,8,45,42,3,42
2013,30,10,São Paulo,30,11,7,12,30,29,1,40
2013,30,11,Corinthians,30,9,13,8,23,18,5,40
2013,30,12,Coritiba,30,9,10,11,33,39,-6,37
2013,30,13,Flamengo,30,10,10,10,36,36,0,36
2013,30,14,Fluminense,30,9,9,12,33,37,-4,36
2013,30,15,Bahia,30,9,9,12,31,38,-7,36
2013,30,16,Portuguesa,30,10,8,12,45,43,2,34
2013,30,17,Vasco da Gama,30,8,9,13,40,49,-9,33
2013,30,18,Criciúma,30,9,5,16,38,51,-13,32
2013,30,19,Ponte Preta,30,8,6,16,31,43,-12,30
2013,30,20,Náutico,30,4,5,21,20,60,-40,17
2013,31,1,Cruzeiro,31,20,5,6,65,29,36,65
2013,31,2,Botafogo,31,15,8,8,45,35,10,53
2013,31,3,Grêmio,31,15,8,8,37,30,7,53
2013,31,4,Atlético-PR,31,14,10,7,48,39,9,52
2013,31,5,Goiás,31,13,10,8,40,34,6,49
2013,31,6,Vitória,31,13,8,10,45,44,1,47
2013,31,7,Atlético-MG,31,12,9,10,34,30,4,45
2013,31,8,Santos,31,11,11,9,40,32,8,44
2013,31,9,São Paulo,31,12,7,12,33,31,2,43
2013,31,10,Internacional,31,10,12,9,47,45,2,42
2013,31,11,Corinthians,31,9,14,8,24,19,5,41
2013,31,12,Coritiba,31,10,10,11,37,39,-2,40
2013,31,13,Flamengo,31,10,11,10,36,36,0,37
2013,31,14,Bahia,31,9,10,12,32,39,-7,37
2013,31,15,Fluminense,31,9,9,13,35,40,-5,36
2013,31,16,Portuguesa,31,10,9,12,45,43,2,35
2013,31,17,Ponte Preta,31,9,6,16,33,44,-11,33
2013,31,18,Vasco da Gama,31,8,9,14,41,51,-10,33
2013,31,19,Criciúma,31,9,5,17,41,56,-15,32
2013,31,20,Náutico,31,4,5,22,20,62,-42,17
2013,32,1,Cruzeiro,32,21,5,6,66,29,37,68
2013,32,2,Atlético-PR,32,15,10,7,49,39,10,55
2013,32,3,Grêmio,32,15,9,8,37,30,7,54
2013,32,4,Botafogo,32,15,8,9,45,36,9,53
2013,32,5,Goiás,32,14,10,8,41,34,7,52
2013,32,6,Atlético-MG,32,13,9,10,39,30,9,48
2013,32,7,Vitória,32,13,9,10,46,45,1,48
2013,32,8,São Paulo,32,13,7,12,35,32,3,46
2013,32,9,Santos,32,11,11,10,40,33,7,44
2013,32,10,Internacional,32,10,12,10,47,46,1,42
2013,32,11,Corinthians,32,9,15,8,25,20,5,42
2013,32,12,Flamengo,32,11,11,10,37,36,1,40
2013,32,13,Coritiba,32,10,10,12,38,41,-3,40
2013,32,14,Bahia,32,9,11,12,32,39,-7,38
2013,32,15,Fluminense,32,9,9,14,35,41,-6,36
2013,32,16,Vasco da Gama,32,9,9,14,43,52,-9,36
2013,32,17,Portuguesa,32,10,9,13,46,45,1,35
2013,32,18,Ponte Preta,32,9,7,16,34,45,-11,34
2013,32,19,Criciúma,32,9,6,17,42,57,-15,33
2013,32,20,Náutico,32,4,5,23,20,67,-47,17
2013,33,1,Cruzeiro,33,22,5,6,69,29,40,71
2013,33,2,Atlético-PR,33,16,10,7,52,39,13,58
2013,33,3,Grêmio,33,15,9,9,37,33,4,54
2013,33,4,Botafogo,33,15,8,10,46,38,8,53
2013,33,5,Goiás,33,14,11,8,42,35,7,53
2013,33,6,Vitória,33,14,9,10,49,45,4,51
2013,33,7,Atlético-MG,33,13,10,10,39,30,9,49
2013,33,8,São Paulo,33,13,7,13,35,35,0,46
2013,33,9,Santos,33,11,12,10,42,35,7,45
2013,33,10,Internacional,33,11,12,10,49,47,2,45
2013,33,11,Corinthians,33,10,15,8,26,20,6,45
2013,33,12,Flamengo,33,11,12,10,38,37,1,41
2013,33,13,Coritiba,33,10,11,12,38,41,-3,41
2013,33,14,Bahia,33,9,12,12,32,39,-7,39
2013,33,15,Vasco da Gama,33,9,10,14,45,54,-9,37
2013,33,16,Portuguesa,33,10,10,13,46,45,1,36
2013,33,17,Criciúma,33,10,6,17,43,57,-14,36
2013,33,18,Fluminense,33,9,9,15,35,42,-7,36
2013,33,19,Ponte Preta,33,9,7,17,34,48,-14,34
2013,33,20,Náutico,33,4,5,24,20,68,-48,17
2013,34,1,Cruzeiro,34,23,5,6,72,30,42,74
2013,34,2,Atlético-PR,34,16,10,8,53,41,12,58
2013,34,3,Grêmio,34,16,9,9,38,33,5,57
2013,34,4,Goiás,34,15,11,8,44,35,9,56
2013,34,5,Botafogo,34,15,9,10,46,38,8,54
2013,34,6,Atlético-MG,34,14,10,10,41,31,10,52
2013,34,7,Vitória,34,14,9,11,50,48,2,51
2013,34,8,São Paulo,34,14,7,13,37,35,2,49
2013,34,9,Santos,34,12,12,10,45,35,10,48
2013,34,10,Corinthians,34,11,15,8,27,20,7,48
2013,34,11,Internacional,34,11,12,11,50,49,1,45
2013,34,12,Flamengo,34,11,12,11,38,39,-1,41
2013,34,13,Coritiba,34,10,11,13,38,42,-4,41
2013,34,14,Criciúma,34,11,6,17,45,58,-13,39
2013,34,15,Fluminense,34,10,9,15,37,42,-5,39
2013,34,16,Bahia,34,9,12,13,32,42,-10,39
2013,34,17,Portuguesa,34,10,11,13,46,45,1,37
2013,34,18,Vasco da Gama,34,9,10,15,45,55,-10,37
2013,34,19,Ponte Preta,34,9,7,18,34,50,-16,34
2013,34,20,Náutico,34,4,5,25,20,70,-50,17
2013,35,1,Cruzeiro,35,23,6,6,74,32,42,75
2013,35,2,Grêmio,35,17,9,9,40,34,6,60
2013,35,3,Goiás,35,16,11,8,47,36,11,59
2013,35,4,Atlético-PR,35,16,10,9,53,45,8,58
2013,35,5,Botafogo,35,16,9,10,50,38,12,57
2013,35,6,Vitória,35,15,9,11,52,48,4,54
2013,35,7,Atlético-MG,35,14,10,11,41,33,8,52
2013,35,8,São Paulo,35,14,7,14,38,37,1,49
2013,35,9,Corinthians,35,11,16,8,27,20,7,49
2013,35,10,Santos,35,12,12,11,45,37,8,48
2013,35,11,Internacional,35,11,12,12,51,52,-1,45
2013,35,12,Criciúma,35,12,6,17,47,59,-12,42
2013,35,13,Fluminense,35,11,9,15,39,43,-4,42
2013,35,14,Bahia,35,10,12,13,33,42,-9,42
2013,35,15,Flamengo,35,11,12,12,39,41,-2,41
2013,35,16,Coritiba,35,10,11,14,39,44,-5,41
2013,35,17,Portuguesa,35,11,11,13,48,45,3,40
2013,35,18,Vasco da Gama,35,9,11,15,45,55,-10,38
2013,35,19,Ponte Preta,35,9,8,18,36,52,-16,35
2013,35,20,Náutico,35,4,5,26,20,71,-51,17
2013,36,1,Cruzeiro,36,23,6,7,75,34,41,75
2013,36,2,Atlético-PR,36,17,10,9,59,46,13,61
2013,36,3,Grêmio,36,17,10,9,41,35,6,61
2013,36,4,Goiás,36,16,11,9,48,40,8,59
2013,36,5,Botafogo,36,16,10,10,51,39,12,58
2013,36,6,Atlético-MG,36,15,10,11,45,34,11,55
2013,36,7,Vitória,36,15,10,11,53,49,4,55
2013,36,8,Santos,36,13,12,11,46,37,9,51
2013,36,9,São Paulo,36,14,8,14,39,38,1,50
2013,36,10,Corinthians,36,11,16,9,27,21,6,49
2013,36,11,Internacional,36,11,13,12,51,52,-1,46
2013,36,12,Bahia,36,11,12,13,34,42,-8,45
2013,36,13,Flamengo,36,12,12,12,40,41,-1,44
2013,36,14,Criciúma,36,12,7,17,48,60,-12,43
2013,36,15,Fluminense,36,11,9,16,39,44,-5,42
2013,36,16,Coritiba,36,10,12,14,39,44,-5,42
2013,36,17,Vasco da Gama,36,10,11,15,47,56,-9,41
2013,36,18,Portuguesa,36,11,11,14,48,46,2,40
2013,36,19,Ponte Preta,36,9,9,18,37,53,-16,36
2013,36,20,Náutico,36,4,5,27,21,77,-56,17
2013,37,1,Cruzeiro,37,23,6,8,76,36,40,75
2013,37,2,Grêmio,37,18,10,9,42,35,7,64
2013,37,3,Atlético-PR,37,17,10,10,60,48,12,61
2013,37,4,Goiás,37,16,11,10,48,41,7,59
2013,37,5,Botafogo,37,16,10,11,52,41,11,58
2013,37,6,Vitória,37,16,10,11,57,51,6,58
2013,37,7,Atlético-MG,37,15,11,11,47,36,11,56
2013,37,8,Santos,37,14,12,11,48,38,10,54
2013,37,9,São Paulo,37,14,8,15,39,39,0,50
2013,37,10,Corinthians,37,11,17,9,27,21,6,50
2013,37,11,Bahia,37,12,12,13,36,43,-7,48
2013,37,12,Internacional,37,11,14,12,51,52,-1,47
2013,37,13,Criciúma,37,13,7,17,49,60,-11,46
2013,37,14,Coritiba,37,11,12,14,41,45,-4,45
2013,37,15,Flamengo,37,12,12,13,42,45,-3,44
2013,37,16,Vasco da Gama,37,11,11,15,49,56,-7,44
2013,37,17,Portuguesa,37,12,11,14,50,46,4,43
2013,37,18,Fluminense,37,11,10,16,41,46,-5,43
2013,37,19,Ponte Preta,37,9,9,19,37,55,-18,36
2013,37,20,Náutico,37,4,5,28,21,79,-58,17
2013,38,1,Cruzeiro,38,23,7,8,77,37,40,76
2013,38,2,Grêmio,38,18,11,9,42,35,7,65
2013,38,3,Atlético-PR,38,18,10,10,65,49,16,64
2013,38,4,Botafogo,38,17,10,11,55,41,14,61
2013,38,5,Vitória,38,16,11,11,59,53,6,59
2013,38,6,Goiás,38,16,11,11,48,44,4,59
2013,38,7,Santos,38,15,12,11,51,38,13,57
2013,38,8,Atlético-MG,38,15,12,11,49,38,11,57
2013,38,9,São Paulo,38,14,8,16,39,40,-1,50
2013,38,10,Corinthians,38,11,17,10,27,22,5,50
2013,38,11,Coritiba,38,12,12,14,42,45,-3,48
2013,38,12,Bahia,38,12,12,14,37,45,-8,48
2013,38,13,Internacional,38,11,15,12,51,52,-1,48
2013,38,14,Criciúma,38,13,7,18,49,63,-14,46
2013,38,15,Fluminense,38,12,10,16,43,47,-4,46
2013,38,16,Flamengo,38,12,13,13,43,46,-3,45
2013,38,17,Portuguesa,38,12,12,14,50,46,4,44
2013,38,18,Vasco da Gama,38,11,11,16,50,61,-11,44
2013,38,19,Ponte Preta,38,9,10,19,37,55,-18,37
2013,38,20,Náutico,38,5,5,28,22,79,-57,20
2014,1,1,Fluminense,1,1,0,0,3,0,3,3
2014,1,1,São Paulo,1,1,0,0,3,0,3,3
2014,1,3,Cruzeiro,1,1,0,0,2,1,1,3
2014,1,3,Palmeiras,1,1,0,0,2,1,1,3
2014,1,5,Atlético-PR,1,1,0,0,1,0,1,3
2014,1,5,Internacional,1,1,0,0,1,0,1,3
2014,1,7,Santos,1,0,1,0,1,1,0,1
2014,1,7,Sport,1,0,1,0,1,1,0,1
2014,1,9,Atlético-MG,1,0,1,0,0,0,0,1
2014,1,9,Chapecoense,1,0,1,0,0,0,0,1
2014,1,9,Corinthians,1,0,1,0,0,0,0,1
2014,1,9,Coritiba,1,0,1,0,0,0,0,1
2014,1,9,Flamengo,1,0,1,0,0,0,0,1
2014,1,9,Goiás,1,0,1,0,0,0,0,1
2014,1,15,Bahia,1,0,0,1,1,2,-1,0
2014,1,15,Criciúma,1,0,0,1,1,2,-1,0
2014,1,17,Grêmio,1,0,0,1,0,1,-1,0
2014,1,17,Vitória,1,0,0,1,0,1,-1,0
2014,1,19,Botafogo,1,0,0,1,0,3,-3,0
2014,1,19,Figueirense,1,0,0,1,0,3,-3,0
2014,2,1,Fluminense,2,2,0,0,4,0,4,6
2014,2,2,São Paulo,2,1,1,0,4,1,3,4
2014,2,3,Corinthians,2,1,1,0,2,0,2,4
2014,2,4,Atlético-PR,2,1,1,0,3,2,1,4
2014,2,4,Cruzeiro,2,1,1,0,3,2,1,4
2014,2,4,Internacional,2,1,1,0,3,2,1,4
2014,2,4,Sport,2,1,1,0,3,2,1,4
2014,2,8,Goiás,2,1,1,0,1,0,1,4
2014,2,9,Bahia,2,1,0,1,3,2,1,3
2014,2,10,Grêmio,2,1,0,1,2,2,0,3
2014,2,10,Palmeiras,2,1,0,1,2,2,0,3
2014,2,12,Santos,2,0,2,0,1,1,0,2
2014,2,13,Coritiba,2,0,2,0,0,0,0,2
2014,2,14,Vitória,2,0,1,1,2,3,-1,1
2014,2,15,Atlético-MG,2,0,1,1,1,2,-1,1
2014,2,15,Chapecoense,2,0,1,1,1,2,-1,1
2014,2,17,Flamengo,2,0,1,1,0,2,-2,1
2014,2,18,Botafogo,2,0,1,1,2,5,-3,1
2014,2,19,Criciúma,2,0,0,2,1,3,-2,0
2014,2,20,Figueirense,2,0,0,2,0,5,-5,0
2014,3,1,Corinthians,3,2,1,0,3,0,3,7
2014,3,2,Cruzeiro,3,2,1,0,6,4,2,7
2014,3,3,Internacional,3,2,1,0,5,3,2,7
2014,3,4,Goiás,3,2,1,0,2,0,2,7
2014,3,5,Fluminense,3,2,0,1,5,2,3,6
2014,3,6,Bahia,3,2,0,1,4,2,2,6
2014,3,7,São Paulo,3,1,2,0,6,3,3,5
2014,3,8,Atlético-PR,3,1,1,1,5,5,0,4
2014,3,9,Flamengo,3,1,1,1,4,4,0,4
2014,3,9,Sport,3,1,1,1,4,4,0,4
2014,3,9,Vitória,3,1,1,1,4,4,0,4
2014,3,12,Grêmio,3,1,1,1,2,2,0,4
2014,3,13,Criciúma,3,1,0,2,2,3,-1,3
2014,3,14,Palmeiras,3,1,0,2,4,6,-2,3
2014,3,15,Coritiba,3,0,3,0,2,2,0,3
2014,3,16,Santos,3,0,3,0,1,1,0,3
2014,3,17,Atlético-MG,3,0,1,2,1,3,-2,1
2014,3,17,Chapecoense,3,0,1,2,1,3,-2,1
2014,3,19,Botafogo,3,0,1,2,2,6,-4,1
2014,3,20,Figueirense,3,0,0,3,0,6,-6,0
2014,4,1,Internacional,4,3,1,0,7,4,3,10
2014,4,2,Fluminense,4,3,0,1,7,2,5,9
2014,4,3,Corinthians,4,2,2,0,4,1,3,8
2014,4,4,Bahia,4,2,1,1,5,3,2,7
2014,4,5,Cruzeiro,4,2,1,1,7,6,1,7
2014,4,6,Sport,4,2,1,1,5,4,1,7
2014,4,7,Grêmio,4,2,1,1,4,3,1,7
2014,4,8,Goiás,4,2,1,1,2,2,0,7
2014,4,9,Palmeiras,4,2,0,2,6,6,0,6
2014,4,10,São Paulo,4,1,3,0,7,4,3,6
2014,4,11,Santos,4,1,3,0,3,1,2,6
2014,4,12,Vitória,4,1,2,1,5,5,0,5
2014,4,13,Botafogo,4,1,1,2,8,6,2,4
2014,4,14,Atlético-PR,4,1,1,2,6,7,-1,4
2014,4,15,Atlético-MG,4,1,1,2,3,4,-1,4
2014,4,16,Flamengo,4,1,1,2,4,6,-2,4
2014,4,17,Criciúma,4,1,0,3,2,9,-7,3
2014,4,18,Coritiba,4,0,3,1,2,3,-1,3
2014,4,19,Chapecoense,4,0,1,3,2,5,-3,1
2014,4,20,Figueirense,4,0,0,4,0,8,-8,0
2014,5,1,Internacional,5,3,2,0,7,4,3,11
2014,5,2,Cruzeiro,5,3,1,1,10,8,2,10
2014,5,3,Sport,5,3,1,1,6,4,2,10
2014,5,4,Grêmio,5,3,1,1,5,3,2,10
2014,5,5,Goiás,5,3,1,1,4,2,2,10
2014,5,6,Fluminense,5,3,0,2,7,3,4,9
2014,5,7,Palmeiras,5,3,0,2,7,6,1,9
2014,5,8,São Paulo,5,2,3,0,9,4,5,9
2014,5,9,Corinthians,5,2,2,1,4,2,2,8
2014,5,10,Bahia,5,2,1,2,5,4,1,7
2014,5,11,Atlético-MG,5,2,1,2,5,5,0,7
2014,5,12,Santos,5,1,3,1,4,3,1,6
2014,5,13,Atlético-PR,5,1,2,2,7,8,-1,5
2014,5,14,Vitória,5,1,2,2,5,6,-1,5
2014,5,15,Botafogo,5,1,1,3,8,8,0,4
2014,5,16,Flamengo,5,1,1,3,4,8,-4,4
2014,5,17,Criciúma,5,1,1,3,2,9,-7,4
2014,5,18,Figueirense,5,1,0,4,1,8,-7,3
2014,5,19,Coritiba,5,0,3,2,4,6,-2,3
2014,5,20,Chapecoense,5,0,2,3,3,6,-3,2
2014,6,1,Cruzeiro,6,4,1,1,12,8,4,13
2014,6,2,Grêmio,6,4,1,1,7,4,3,13
2014,6,3,Fluminense,6,4,0,2,12,5,7,12
2014,6,4,Palmeiras,6,4,0,2,8,6,2,12
2014,6,5,Internacional,6,3,3,0,8,5,3,12
2014,6,6,Goiás,6,3,2,1,6,4,2,11
2014,6,7,Atlético-MG,6,3,1,2,8,7,1,10
2014,6,8,Sport,6,3,1,2,6,6,0,10
2014,6,9,São Paulo,6,2,3,1,11,9,2,9
2014,6,10,Corinthians,6,2,3,1,5,3,2,9
2014,6,11,Bahia,6,2,2,2,6,5,1,8
2014,6,12,Criciúma,6,2,1,3,3,9,-6,7
2014,6,13,Santos,6,1,4,1,6,5,1,7
2014,6,14,Atlético-PR,6,1,3,2,8,9,-1,6
2014,6,15,Vitória,6,1,2,3,7,9,-2,5
2014,6,16,Flamengo,6,1,2,3,5,9,-4,5
2014,6,17,Botafogo,6,1,1,4,9,10,-1,4
2014,6,18,Coritiba,6,0,4,2,5,7,-2,4
2014,6,19,Figueirense,6,1,0,5,1,9,-8,3
2014,6,20,Chapecoense,6,0,2,4,3,7,-4,2
2014,7,1,Cruzeiro,7,5,1,1,15,9,6,16
2014,7,2,Fluminense,7,5,0,2,13,5,8,15
2014,7,3,Goiás,7,4,2,1,7,4,3,14
2014,7,4,Grêmio,7,4,1,2,7,5,2,13
2014,7,5,Palmeiras,7,4,0,3,8,8,0,12
2014,7,6,Corinthians,7,3,3,1,9,4,5,12
2014,7,7,São Paulo,7,3,3,1,12,9,3,12
2014,7,8,Internacional,7,3,3,1,9,8,1,12
2014,7,9,Atlético-MG,7,3,2,2,8,7,1,11
2014,7,10,Sport,7,3,1,3,7,10,-3,10
2014,7,11,Atlético-PR,7,2,3,2,10,9,1,9
2014,7,12,Bahia,7,2,2,3,6,6,0,8
2014,7,13,Criciúma,7,2,2,3,3,9,-6,8
2014,7,14,Santos,7,1,5,1,6,5,1,8
2014,7,15,Vitória,7,1,3,3,8,10,-2,6
2014,7,16,Flamengo,7,1,3,3,5,9,-4,6
2014,7,17,Botafogo,7,1,2,4,10,11,-1,5
2014,7,18,Chapecoense,7,1,2,4,5,7,-2,5
2014,7,19,Coritiba,7,0,4,3,5,9,-4,4
2014,7,20,Figueirense,7,1,0,6,1,10,-9,3
2014,8,1,Cruzeiro,8,5,1,2,15,10,5,16
2014,8,2,Fluminense,8,5,0,3,13,7,6,15
2014,8,3,Corinthians,8,4,3,1,10,4,6,15
2014,8,4,Internacional,8,4,3,1,11,8,3,15
2014,8,5,Goiás,8,4,3,1,7,4,3,15
2014,8,6,Atlético-MG,8,4,2,2,10,7,3,14
2014,8,7,Grêmio,8,4,2,2,7,5,2,14
2014,8,8,São Paulo,8,3,4,1,14,11,3,13
2014,8,9,Palmeiras,8,4,0,4,8,10,-2,12
2014,8,10,Sport,8,3,2,3,7,10,-3,11
2014,8,11,Criciúma,8,3,2,3,4,9,-5,11
2014,8,12,Santos,8,2,5,1,8,5,3,11
2014,8,13,Atlético-PR,8,2,4,2,12,11,1,10
2014,8,14,Botafogo,8,2,2,4,12,11,1,8
2014,8,15,Bahia,8,2,2,4,6,8,-2,8
2014,8,16,Vitória,8,1,4,3,8,10,-2,7
2014,8,17,Flamengo,8,1,4,3,6,10,-4,7
2014,8,18,Chapecoense,8,1,2,5,5,9,-4,5
2014,8,19,Figueirense,8,1,1,6,2,11,-9,4
2014,8,20,Coritiba,8,0,4,4,5,10,-5,4
2014,9,1,Cruzeiro,9,6,1,2,18,10,8,19
2014,9,2,Fluminense,9,5,1,3,14,8,6,16
2014,9,3,São Paulo,9,4,4,1,16,12,4,16
2014,9,4,Internacional,9,4,4,1,12,9,3,16
2014,9,5,Corinthians,9,4,3,2,10,5,5,15
2014,9,6,Grêmio,9,4,3,2,7,5,2,15
2014,9,7,Goiás,9,4,3,2,7,7,0,15
2014,9,8,Atlético-MG,9,4,2,3,11,9,2,14
2014,9,9,Sport,9,4,2,3,8,10,-2,14
2014,9,10,Santos,9,3,5,1,10,5,5,14
2014,9,11,Palmeiras,9,4,1,4,8,10,-2,13
2014,9,12,Atlético-PR,9,3,4,2,15,12,3,13
2014,9,13,Botafogo,9,3,2,4,13,11,2,11
2014,9,14,Criciúma,9,3,2,4,4,11,-7,11
2014,9,15,Bahia,9,2,2,5,7,10,-3,8
2014,9,15,Chapecoense,9,2,2,5,7,10,-3,8
2014,9,17,Coritiba,9,1,4,4,8,10,-2,7
2014,9,18,Vitória,9,1,4,4,8,11,-3,7
2014,9,19,Flamengo,9,1,4,4,6,13,-7,7
2014,9,20,Figueirense,9,1,1,7,3,14,-11,4
2014,10,1,Cruzeiro,10,7,1,2,21,11,10,22
2014,10,2,São Paulo,10,5,4,1,18,12,6,19
2014,10,3,Corinthians,10,5,3,2,12,6,6,18
2014,10,4,Sport,10,5,2,3,9,10,-1,17
2014,10,5,Santos,10,4,5,1,12,5,7,17
2014,10,6,Fluminense,10,5,1,4,16,11,5,16
2014,10,7,Atlético-PR,10,4,4,2,17,13,4,16
2014,10,8,Internacional,10,4,4,2,13,11,2,16
2014,10,9,Grêmio,10,4,4,2,7,5,2,16
2014,10,10,Goiás,10,4,4,2,7,7,0,16
2014,10,11,Atlético-MG,10,4,3,3,12,10,2,15
2014,10,12,Criciúma,10,4,2,4,7,13,-6,14
2014,10,13,Palmeiras,10,4,1,5,8,12,-4,13
2014,10,14,Botafogo,10,3,2,5,13,12,1,11
2014,10,15,Chapecoense,10,2,3,5,8,11,-3,9
2014,10,16,Bahia,10,2,2,6,7,12,-5,8
2014,10,17,Figueirense,10,2,1,7,5,14,-9,7
2014,10,18,Coritiba,10,1,4,5,8,12,-4,7
2014,10,19,Vitória,10,1,4,5,9,14,-5,7
2014,10,20,Flamengo,10,1,4,5,7,15,-8,7
2014,11,1,Cruzeiro,11,8,1,2,23,12,11,25
2014,11,2,Fluminense,11,6,1,4,17,11,6,19
2014,11,3,Atlético-PR,11,5,4,2,19,13,6,19
